vocabulary size: 137
n tunes: 23638
n train tunes: 18902.0
n validation tunes: 4736.0
5179/29534 (epoch 17.535) train_loss=1.43490899 time/batch=0.43s
5180/29534 (epoch 17.539) train_loss=1.42483783 time/batch=0.55s
5181/29534 (epoch 17.542) train_loss=1.35535955 time/batch=0.46s
5182/29534 (epoch 17.546) train_loss=1.33890748 time/batch=0.33s
5183/29534 (epoch 17.549) train_loss=1.47722149 time/batch=0.47s
5184/29534 (epoch 17.552) train_loss=1.37911773 time/batch=0.33s
5185/29534 (epoch 17.556) train_loss=1.35453641 time/batch=0.32s
5186/29534 (epoch 17.559) train_loss=1.43388510 time/batch=0.40s
5187/29534 (epoch 17.563) train_loss=1.43460989 time/batch=0.59s
5188/29534 (epoch 17.566) train_loss=1.34135795 time/batch=0.37s
5189/29534 (epoch 17.569) train_loss=1.45848095 time/batch=0.24s
5190/29534 (epoch 17.573) train_loss=1.30501080 time/batch=0.33s
5191/29534 (epoch 17.576) train_loss=1.37601161 time/batch=0.35s
5192/29534 (epoch 17.580) train_loss=1.39276791 time/batch=0.44s
5193/29534 (epoch 17.583) train_loss=1.34573245 time/batch=0.35s
5194/29534 (epoch 17.586) train_loss=1.33324885 time/batch=0.32s
5195/29534 (epoch 17.590) train_loss=1.48518085 time/batch=0.58s
5196/29534 (epoch 17.593) train_loss=1.38435638 time/batch=0.44s
5197/29534 (epoch 17.596) train_loss=1.33408999 time/batch=0.36s
5198/29534 (epoch 17.600) train_loss=1.38465631 time/batch=0.59s
5199/29534 (epoch 17.603) train_loss=1.32989240 time/batch=0.43s
5200/29534 (epoch 17.607) train_loss=1.35917735 time/batch=0.34s
5201/29534 (epoch 17.610) train_loss=1.42815197 time/batch=0.49s
5202/29534 (epoch 17.613) train_loss=1.33084249 time/batch=0.31s
5203/29534 (epoch 17.617) train_loss=1.41984057 time/batch=0.27s
5204/29534 (epoch 17.620) train_loss=1.36386597 time/batch=0.37s
5205/29534 (epoch 17.624) train_loss=1.34807420 time/batch=0.41s
5206/29534 (epoch 17.627) train_loss=1.30547023 time/batch=0.33s
5207/29534 (epoch 17.630) train_loss=1.32682276 time/batch=0.33s
5208/29534 (epoch 17.634) train_loss=1.39066482 time/batch=0.24s
5209/29534 (epoch 17.637) train_loss=1.39044988 time/batch=0.39s
5210/29534 (epoch 17.640) train_loss=1.41695547 time/batch=0.43s
5211/29534 (epoch 17.644) train_loss=1.44963861 time/batch=0.50s
5212/29534 (epoch 17.647) train_loss=1.40322757 time/batch=0.37s
5213/29534 (epoch 17.651) train_loss=1.38642955 time/batch=0.46s
5214/29534 (epoch 17.654) train_loss=1.36888504 time/batch=0.40s
5215/29534 (epoch 17.657) train_loss=1.42905855 time/batch=0.43s
5216/29534 (epoch 17.661) train_loss=1.35613585 time/batch=0.51s
5217/29534 (epoch 17.664) train_loss=1.32758582 time/batch=0.34s
5218/29534 (epoch 17.668) train_loss=1.42785168 time/batch=0.46s
5219/29534 (epoch 17.671) train_loss=1.41439104 time/batch=0.30s
5220/29534 (epoch 17.674) train_loss=1.27911389 time/batch=0.30s
5221/29534 (epoch 17.678) train_loss=1.46646953 time/batch=0.57s
5222/29534 (epoch 17.681) train_loss=1.44780993 time/batch=0.58s
5223/29534 (epoch 17.684) train_loss=1.47335005 time/batch=0.51s
5224/29534 (epoch 17.688) train_loss=1.42179894 time/batch=0.27s
5225/29534 (epoch 17.691) train_loss=1.36095667 time/batch=0.36s
5226/29534 (epoch 17.695) train_loss=1.38790452 time/batch=0.39s
5227/29534 (epoch 17.698) train_loss=1.52566457 time/batch=0.24s
5228/29534 (epoch 17.701) train_loss=1.40648603 time/batch=0.48s
5229/29534 (epoch 17.705) train_loss=1.34200740 time/batch=0.41s
5230/29534 (epoch 17.708) train_loss=1.38551819 time/batch=0.42s
5231/29534 (epoch 17.712) train_loss=1.42630732 time/batch=0.48s
5232/29534 (epoch 17.715) train_loss=1.33877993 time/batch=0.31s
5233/29534 (epoch 17.718) train_loss=1.40123618 time/batch=0.45s
5234/29534 (epoch 17.722) train_loss=1.41578209 time/batch=0.45s
5235/29534 (epoch 17.725) train_loss=1.39461398 time/batch=0.48s
5236/29534 (epoch 17.728) train_loss=1.41774452 time/batch=0.35s
5237/29534 (epoch 17.732) train_loss=1.33749151 time/batch=0.38s
5238/29534 (epoch 17.735) train_loss=1.33427918 time/batch=0.37s
5239/29534 (epoch 17.739) train_loss=1.51968503 time/batch=0.46s
5240/29534 (epoch 17.742) train_loss=1.32168913 time/batch=0.34s
5241/29534 (epoch 17.745) train_loss=1.44652188 time/batch=0.49s
5242/29534 (epoch 17.749) train_loss=1.36344564 time/batch=0.47s
5243/29534 (epoch 17.752) train_loss=1.37785220 time/batch=0.43s
5244/29534 (epoch 17.756) train_loss=1.41065848 time/batch=0.31s
5245/29534 (epoch 17.759) train_loss=1.35794640 time/batch=0.33s
5246/29534 (epoch 17.762) train_loss=1.40278792 time/batch=0.44s
5247/29534 (epoch 17.766) train_loss=1.41260421 time/batch=0.37s
5248/29534 (epoch 17.769) train_loss=1.39968204 time/batch=0.44s
5249/29534 (epoch 17.773) train_loss=1.34528506 time/batch=0.37s
5250/29534 (epoch 17.776) train_loss=1.33418751 time/batch=0.43s
5251/29534 (epoch 17.779) train_loss=1.30470800 time/batch=0.42s
5252/29534 (epoch 17.783) train_loss=1.37275374 time/batch=0.37s
5253/29534 (epoch 17.786) train_loss=1.41983092 time/batch=0.41s
5254/29534 (epoch 17.789) train_loss=1.50160336 time/batch=0.49s
5255/29534 (epoch 17.793) train_loss=1.42230093 time/batch=0.52s
5256/29534 (epoch 17.796) train_loss=1.44847965 time/batch=0.51s
5257/29534 (epoch 17.800) train_loss=1.30537152 time/batch=0.35s
5258/29534 (epoch 17.803) train_loss=1.34977031 time/batch=0.47s
5259/29534 (epoch 17.806) train_loss=1.30355954 time/batch=0.44s
5260/29534 (epoch 17.810) train_loss=1.40003538 time/batch=0.48s
5261/29534 (epoch 17.813) train_loss=1.37275600 time/batch=0.33s
5262/29534 (epoch 17.817) train_loss=1.33143675 time/batch=0.43s
5263/29534 (epoch 17.820) train_loss=1.34168458 time/batch=0.35s
5264/29534 (epoch 17.823) train_loss=1.36207628 time/batch=0.33s
5265/29534 (epoch 17.827) train_loss=1.27272165 time/batch=0.33s
5266/29534 (epoch 17.830) train_loss=1.34754932 time/batch=0.47s
5267/29534 (epoch 17.833) train_loss=1.39571393 time/batch=0.40s
5268/29534 (epoch 17.837) train_loss=1.34503007 time/batch=0.37s
5269/29534 (epoch 17.840) train_loss=1.40630519 time/batch=0.33s
5270/29534 (epoch 17.844) train_loss=1.38847423 time/batch=0.46s
5271/29534 (epoch 17.847) train_loss=1.34204817 time/batch=0.43s
5272/29534 (epoch 17.850) train_loss=1.39101624 time/batch=0.44s
5273/29534 (epoch 17.854) train_loss=1.34719777 time/batch=0.33s
5274/29534 (epoch 17.857) train_loss=1.30654645 time/batch=0.33s
5275/29534 (epoch 17.861) train_loss=1.46279550 time/batch=0.44s
5276/29534 (epoch 17.864) train_loss=1.34774065 time/batch=0.41s
5277/29534 (epoch 17.867) train_loss=1.42627931 time/batch=0.32s
5278/29534 (epoch 17.871) train_loss=1.42959499 time/batch=0.47s
5279/29534 (epoch 17.874) train_loss=1.29145408 time/batch=0.43s
5280/29534 (epoch 17.877) train_loss=1.42341399 time/batch=0.39s
5281/29534 (epoch 17.881) train_loss=1.35378289 time/batch=0.34s
5282/29534 (epoch 17.884) train_loss=1.46724522 time/batch=0.50s
5283/29534 (epoch 17.888) train_loss=1.32409883 time/batch=0.41s
5284/29534 (epoch 17.891) train_loss=1.38487005 time/batch=0.46s
5285/29534 (epoch 17.894) train_loss=1.36004412 time/batch=0.34s
5286/29534 (epoch 17.898) train_loss=1.40440893 time/batch=0.48s
5287/29534 (epoch 17.901) train_loss=1.40833950 time/batch=0.50s
5288/29534 (epoch 17.905) train_loss=1.43295050 time/batch=0.47s
5289/29534 (epoch 17.908) train_loss=1.37647581 time/batch=0.34s
5290/29534 (epoch 17.911) train_loss=1.47075105 time/batch=0.41s
5291/29534 (epoch 17.915) train_loss=1.36584687 time/batch=0.42s
5292/29534 (epoch 17.918) train_loss=1.34126925 time/batch=0.43s
5293/29534 (epoch 17.921) train_loss=1.32443070 time/batch=0.32s
5294/29534 (epoch 17.925) train_loss=1.33284175 time/batch=0.44s
5295/29534 (epoch 17.928) train_loss=1.39513612 time/batch=0.35s
5296/29534 (epoch 17.932) train_loss=1.34043682 time/batch=0.38s
5297/29534 (epoch 17.935) train_loss=1.35180473 time/batch=0.42s
5298/29534 (epoch 17.938) train_loss=1.34345996 time/batch=0.42s
5299/29534 (epoch 17.942) train_loss=1.35276353 time/batch=0.50s
5300/29534 (epoch 17.945) train_loss=1.35525119 time/batch=0.42s
5301/29534 (epoch 17.949) train_loss=1.36323512 time/batch=0.42s
5302/29534 (epoch 17.952) train_loss=1.32505572 time/batch=0.32s
5303/29534 (epoch 17.955) train_loss=1.33528161 time/batch=0.42s
5304/29534 (epoch 17.959) train_loss=1.37103021 time/batch=0.42s
5305/29534 (epoch 17.962) train_loss=1.43543279 time/batch=0.47s
5306/29534 (epoch 17.966) train_loss=1.33845901 time/batch=0.42s
5307/29534 (epoch 17.969) train_loss=1.39083862 time/batch=0.50s
5308/29534 (epoch 17.972) train_loss=1.32128310 time/batch=0.42s
5309/29534 (epoch 17.976) train_loss=1.39926267 time/batch=0.50s
5310/29534 (epoch 17.979) train_loss=1.32548165 time/batch=0.42s
5311/29534 (epoch 17.982) train_loss=1.48054516 time/batch=0.90s
5312/29534 (epoch 17.986) train_loss=1.51185322 time/batch=1.25s
5313/29534 (epoch 17.989) train_loss=1.30620742 time/batch=0.33s
5314/29534 (epoch 17.993) train_loss=1.65193689 time/batch=2.52s
5315/29534 (epoch 17.996) train_loss=1.48958218 time/batch=0.88s
5316/29534 (epoch 17.999) train_loss=1.55598748 time/batch=1.43s
5317/29534 (epoch 18.003) train_loss=1.51356494 time/batch=0.97s
5318/29534 (epoch 18.006) train_loss=1.44647777 time/batch=0.50s
5319/29534 (epoch 18.010) train_loss=1.49650085 time/batch=1.10s
5320/29534 (epoch 18.013) train_loss=1.41476023 time/batch=0.29s
5321/29534 (epoch 18.016) train_loss=1.48363495 time/batch=0.81s
5322/29534 (epoch 18.020) train_loss=1.52177536 time/batch=0.67s
5323/29534 (epoch 18.023) train_loss=1.50756514 time/batch=0.97s
5324/29534 (epoch 18.026) train_loss=1.47601986 time/batch=1.01s
5325/29534 (epoch 18.030) train_loss=1.39361441 time/batch=0.31s
5326/29534 (epoch 18.033) train_loss=1.34149551 time/batch=0.31s
5327/29534 (epoch 18.037) train_loss=1.58509183 time/batch=0.18s
5328/29534 (epoch 18.040) train_loss=1.36015248 time/batch=0.30s
5329/29534 (epoch 18.043) train_loss=1.64799929 time/batch=5.26s
5330/29534 (epoch 18.047) train_loss=1.44063544 time/batch=0.44s
5331/29534 (epoch 18.050) train_loss=1.51063454 time/batch=0.27s
5332/29534 (epoch 18.054) train_loss=1.48963094 time/batch=0.71s
5333/29534 (epoch 18.057) train_loss=1.35210693 time/batch=0.34s
5334/29534 (epoch 18.060) train_loss=1.33235919 time/batch=0.42s
5335/29534 (epoch 18.064) train_loss=1.48409605 time/batch=0.62s
5336/29534 (epoch 18.067) train_loss=1.47491670 time/batch=0.62s
5337/29534 (epoch 18.070) train_loss=1.48399520 time/batch=0.82s
5338/29534 (epoch 18.074) train_loss=1.68258214 time/batch=0.20s
5339/29534 (epoch 18.077) train_loss=1.49037361 time/batch=0.69s
5340/29534 (epoch 18.081) train_loss=1.48584569 time/batch=1.01s
5341/29534 (epoch 18.084) train_loss=1.42357111 time/batch=0.50s
5342/29534 (epoch 18.087) train_loss=1.39362419 time/batch=0.60s
5343/29534 (epoch 18.091) train_loss=1.47425389 time/batch=0.84s
5344/29534 (epoch 18.094) train_loss=1.57333589 time/batch=1.52s
5345/29534 (epoch 18.098) train_loss=1.54868197 time/batch=1.57s
5346/29534 (epoch 18.101) train_loss=1.58464527 time/batch=0.21s
5347/29534 (epoch 18.104) train_loss=1.44107556 time/batch=0.59s
5348/29534 (epoch 18.108) train_loss=1.46678281 time/batch=0.79s
5349/29534 (epoch 18.111) train_loss=1.50351405 time/batch=0.72s
5350/29534 (epoch 18.114) train_loss=1.40041256 time/batch=0.35s
5351/29534 (epoch 18.118) train_loss=1.44082165 time/batch=0.51s
5352/29534 (epoch 18.121) train_loss=1.61574650 time/batch=1.12s
5353/29534 (epoch 18.125) train_loss=1.48582351 time/batch=0.82s
5354/29534 (epoch 18.128) train_loss=1.36399221 time/batch=0.36s
5355/29534 (epoch 18.131) train_loss=1.28016591 time/batch=0.34s
5356/29534 (epoch 18.135) train_loss=1.54786611 time/batch=1.03s
5357/29534 (epoch 18.138) train_loss=1.47777390 time/batch=0.67s
5358/29534 (epoch 18.142) train_loss=1.44380403 time/batch=0.86s
5359/29534 (epoch 18.145) train_loss=1.44454443 time/batch=0.23s
5360/29534 (epoch 18.148) train_loss=1.45877123 time/batch=0.51s
5361/29534 (epoch 18.152) train_loss=1.45320702 time/batch=0.64s
5362/29534 (epoch 18.155) train_loss=1.40263510 time/batch=0.53s
5363/29534 (epoch 18.159) train_loss=1.37429714 time/batch=0.61s
5364/29534 (epoch 18.162) train_loss=1.36414969 time/batch=0.44s
5365/29534 (epoch 18.165) train_loss=1.34942412 time/batch=0.36s
5366/29534 (epoch 18.169) train_loss=1.48484433 time/batch=0.76s
5367/29534 (epoch 18.172) train_loss=1.37352538 time/batch=0.29s
5368/29534 (epoch 18.175) train_loss=1.40133810 time/batch=0.40s
5369/29534 (epoch 18.179) train_loss=1.30054688 time/batch=0.31s
5370/29534 (epoch 18.182) train_loss=1.50301445 time/batch=0.73s
5371/29534 (epoch 18.186) train_loss=1.46387124 time/batch=0.45s
5372/29534 (epoch 18.189) train_loss=1.38984191 time/batch=0.56s
5373/29534 (epoch 18.192) train_loss=1.33906543 time/batch=0.35s
5374/29534 (epoch 18.196) train_loss=1.42233241 time/batch=0.40s
5375/29534 (epoch 18.199) train_loss=1.41636562 time/batch=0.50s
5376/29534 (epoch 18.203) train_loss=1.46539485 time/batch=0.74s
5377/29534 (epoch 18.206) train_loss=1.53430223 time/batch=0.75s
5378/29534 (epoch 18.209) train_loss=1.55481076 time/batch=0.79s
5379/29534 (epoch 18.213) train_loss=1.33686209 time/batch=0.44s
5380/29534 (epoch 18.216) train_loss=1.40377605 time/batch=0.49s
5381/29534 (epoch 18.219) train_loss=1.39289069 time/batch=0.44s
5382/29534 (epoch 18.223) train_loss=1.45487416 time/batch=0.84s
5383/29534 (epoch 18.226) train_loss=1.45695519 time/batch=0.55s
5384/29534 (epoch 18.230) train_loss=1.39187694 time/batch=0.38s
5385/29534 (epoch 18.233) train_loss=1.38806939 time/batch=0.25s
5386/29534 (epoch 18.236) train_loss=1.36570513 time/batch=0.41s
5387/29534 (epoch 18.240) train_loss=1.38891053 time/batch=0.43s
5388/29534 (epoch 18.243) train_loss=1.44762409 time/batch=0.39s
5389/29534 (epoch 18.247) train_loss=1.42893505 time/batch=0.29s
5390/29534 (epoch 18.250) train_loss=1.47406900 time/batch=0.68s
5391/29534 (epoch 18.253) train_loss=1.45854640 time/batch=0.65s
5392/29534 (epoch 18.257) train_loss=1.44279456 time/batch=0.27s
5393/29534 (epoch 18.260) train_loss=1.47542095 time/batch=0.24s
5394/29534 (epoch 18.263) train_loss=1.32423842 time/batch=0.34s
5395/29534 (epoch 18.267) train_loss=1.44067395 time/batch=0.60s
5396/29534 (epoch 18.270) train_loss=1.37000561 time/batch=0.27s
5397/29534 (epoch 18.274) train_loss=1.36001992 time/batch=0.39s
5398/29534 (epoch 18.277) train_loss=1.36543667 time/batch=0.47s
5399/29534 (epoch 18.280) train_loss=1.50591421 time/batch=0.77s
5400/29534 (epoch 18.284) train_loss=1.53246021 time/batch=0.24s
5401/29534 (epoch 18.287) train_loss=1.33808744 time/batch=0.31s
5402/29534 (epoch 18.291) train_loss=1.52184629 time/batch=0.69s
5403/29534 (epoch 18.294) train_loss=1.42728329 time/batch=0.52s
5404/29534 (epoch 18.297) train_loss=1.33913517 time/batch=0.46s
5405/29534 (epoch 18.301) train_loss=1.38318539 time/batch=0.47s
5406/29534 (epoch 18.304) train_loss=1.47419775 time/batch=0.63s
5407/29534 (epoch 18.307) train_loss=1.46314025 time/batch=0.63s
5408/29534 (epoch 18.311) train_loss=1.44782627 time/batch=0.22s
5409/29534 (epoch 18.314) train_loss=1.31454504 time/batch=0.42s
5410/29534 (epoch 18.318) train_loss=1.30990267 time/batch=0.41s
5411/29534 (epoch 18.321) train_loss=1.44076347 time/batch=0.54s
5412/29534 (epoch 18.324) train_loss=1.42411089 time/batch=0.64s
5413/29534 (epoch 18.328) train_loss=1.46503818 time/batch=0.23s
5414/29534 (epoch 18.331) train_loss=1.41082096 time/batch=0.50s
5415/29534 (epoch 18.335) train_loss=1.42611074 time/batch=0.58s
5416/29534 (epoch 18.338) train_loss=1.43290114 time/batch=0.25s
5417/29534 (epoch 18.341) train_loss=1.47885621 time/batch=0.26s
5418/29534 (epoch 18.345) train_loss=1.37487578 time/batch=0.62s
5419/29534 (epoch 18.348) train_loss=1.35438681 time/batch=0.42s
5420/29534 (epoch 18.351) train_loss=1.51191711 time/batch=0.80s
5421/29534 (epoch 18.355) train_loss=1.28275609 time/batch=0.43s
5422/29534 (epoch 18.358) train_loss=1.50428510 time/batch=0.52s
5423/29534 (epoch 18.362) train_loss=1.46791840 time/batch=0.24s
5424/29534 (epoch 18.365) train_loss=1.37905192 time/batch=0.57s
5425/29534 (epoch 18.368) train_loss=1.36339235 time/batch=0.47s
5426/29534 (epoch 18.372) train_loss=1.42440104 time/batch=0.26s
5427/29534 (epoch 18.375) train_loss=1.38017952 time/batch=0.52s
5428/29534 (epoch 18.379) train_loss=1.46925545 time/batch=0.62s
5429/29534 (epoch 18.382) train_loss=1.44921184 time/batch=0.39s
5430/29534 (epoch 18.385) train_loss=1.40960848 time/batch=0.40s
5431/29534 (epoch 18.389) train_loss=1.45678425 time/batch=0.69s
5432/29534 (epoch 18.392) train_loss=1.35031748 time/batch=0.42s
5433/29534 (epoch 18.396) train_loss=1.35844588 time/batch=0.30s
5434/29534 (epoch 18.399) train_loss=1.37814093 time/batch=0.36s
5435/29534 (epoch 18.402) train_loss=1.47099602 time/batch=0.56s
5436/29534 (epoch 18.406) train_loss=1.40951896 time/batch=0.31s
5437/29534 (epoch 18.409) train_loss=1.36227965 time/batch=0.36s
5438/29534 (epoch 18.412) train_loss=1.31584787 time/batch=0.34s
5439/29534 (epoch 18.416) train_loss=1.35804200 time/batch=0.36s
5440/29534 (epoch 18.419) train_loss=1.48278713 time/batch=0.52s
5441/29534 (epoch 18.423) train_loss=1.37228036 time/batch=0.46s
5442/29534 (epoch 18.426) train_loss=1.39266741 time/batch=0.45s
5443/29534 (epoch 18.429) train_loss=1.36007965 time/batch=0.46s
5444/29534 (epoch 18.433) train_loss=1.40376818 time/batch=0.58s
5445/29534 (epoch 18.436) train_loss=1.58049130 time/batch=0.52s
5446/29534 (epoch 18.440) train_loss=1.46316183 time/batch=0.55s
5447/29534 (epoch 18.443) train_loss=1.34868431 time/batch=0.42s
5448/29534 (epoch 18.446) train_loss=1.45490885 time/batch=0.49s
5449/29534 (epoch 18.450) train_loss=1.39312947 time/batch=0.45s
5450/29534 (epoch 18.453) train_loss=1.34938073 time/batch=0.35s
5451/29534 (epoch 18.456) train_loss=1.40605104 time/batch=0.61s
5452/29534 (epoch 18.460) train_loss=1.36624539 time/batch=0.34s
5453/29534 (epoch 18.463) train_loss=1.42526281 time/batch=0.62s
5454/29534 (epoch 18.467) train_loss=1.43066287 time/batch=0.50s
5455/29534 (epoch 18.470) train_loss=1.35079932 time/batch=0.34s
5456/29534 (epoch 18.473) train_loss=1.46175134 time/batch=0.65s
5457/29534 (epoch 18.477) train_loss=1.43999362 time/batch=0.28s
5458/29534 (epoch 18.480) train_loss=1.42787552 time/batch=0.45s
5459/29534 (epoch 18.484) train_loss=1.35322177 time/batch=0.31s
5460/29534 (epoch 18.487) train_loss=1.38200212 time/batch=0.49s
5461/29534 (epoch 18.490) train_loss=1.43538094 time/batch=0.90s
5462/29534 (epoch 18.494) train_loss=1.45441973 time/batch=0.57s
5463/29534 (epoch 18.497) train_loss=1.42859197 time/batch=0.59s
5464/29534 (epoch 18.500) train_loss=1.31288362 time/batch=0.43s
5465/29534 (epoch 18.504) train_loss=1.41183376 time/batch=0.46s
5466/29534 (epoch 18.507) train_loss=1.41901588 time/batch=0.56s
5467/29534 (epoch 18.511) train_loss=1.41880262 time/batch=0.59s
5468/29534 (epoch 18.514) train_loss=1.39661348 time/batch=0.40s
5469/29534 (epoch 18.517) train_loss=1.29465985 time/batch=0.31s
5470/29534 (epoch 18.521) train_loss=1.40568519 time/batch=0.45s
5471/29534 (epoch 18.524) train_loss=1.32954311 time/batch=0.32s
5472/29534 (epoch 18.528) train_loss=1.36819124 time/batch=0.28s
5473/29534 (epoch 18.531) train_loss=1.34862590 time/batch=0.32s
5474/29534 (epoch 18.534) train_loss=1.44190240 time/batch=0.45s
5475/29534 (epoch 18.538) train_loss=1.42263055 time/batch=0.38s
5476/29534 (epoch 18.541) train_loss=1.42009759 time/batch=0.44s
5477/29534 (epoch 18.544) train_loss=1.40314078 time/batch=0.35s
5478/29534 (epoch 18.548) train_loss=1.40231776 time/batch=0.39s
5479/29534 (epoch 18.551) train_loss=1.37530684 time/batch=0.49s
5480/29534 (epoch 18.555) train_loss=1.43647099 time/batch=0.41s
5481/29534 (epoch 18.558) train_loss=1.33596826 time/batch=0.47s
5482/29534 (epoch 18.561) train_loss=1.33022261 time/batch=0.34s
5483/29534 (epoch 18.565) train_loss=1.41512275 time/batch=0.42s
