vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
3528/89748 (epoch 7.862) train_loss=1.70115113 time/batch=0.69s
3529/89748 (epoch 7.864) train_loss=1.64768708 time/batch=0.72s
3530/89748 (epoch 7.866) train_loss=1.59558165 time/batch=0.66s
3531/89748 (epoch 7.869) train_loss=1.58397293 time/batch=0.49s
3532/89748 (epoch 7.871) train_loss=1.67766869 time/batch=0.67s
3533/89748 (epoch 7.873) train_loss=1.65910733 time/batch=0.61s
3534/89748 (epoch 7.875) train_loss=1.65697277 time/batch=0.69s
3535/89748 (epoch 7.878) train_loss=1.70133948 time/batch=0.70s
3536/89748 (epoch 7.880) train_loss=1.71706557 time/batch=0.70s
3537/89748 (epoch 7.882) train_loss=1.59582949 time/batch=0.62s
3538/89748 (epoch 7.884) train_loss=1.64651179 time/batch=0.63s
3539/89748 (epoch 7.887) train_loss=1.62635636 time/batch=0.62s
3540/89748 (epoch 7.889) train_loss=1.69019437 time/batch=0.65s
3541/89748 (epoch 7.891) train_loss=1.68418634 time/batch=0.69s
3542/89748 (epoch 7.893) train_loss=1.63963008 time/batch=0.60s
3543/89748 (epoch 7.895) train_loss=1.67897642 time/batch=0.53s
3544/89748 (epoch 7.898) train_loss=1.67301965 time/batch=0.63s
3545/89748 (epoch 7.900) train_loss=1.63744712 time/batch=0.63s
3546/89748 (epoch 7.902) train_loss=1.57225704 time/batch=0.48s
3547/89748 (epoch 7.904) train_loss=1.63287163 time/batch=0.61s
3548/89748 (epoch 7.907) train_loss=1.62529624 time/batch=0.49s
3549/89748 (epoch 7.909) train_loss=1.72607374 time/batch=0.68s
3550/89748 (epoch 7.911) train_loss=1.58563828 time/batch=0.48s
3551/89748 (epoch 7.913) train_loss=1.60574591 time/batch=0.62s
3552/89748 (epoch 7.915) train_loss=1.67007351 time/batch=0.68s
3553/89748 (epoch 7.918) train_loss=1.71236384 time/batch=0.47s
3554/89748 (epoch 7.920) train_loss=1.74600363 time/batch=0.67s
3555/89748 (epoch 7.922) train_loss=1.55307257 time/batch=0.49s
3556/89748 (epoch 7.924) train_loss=1.63468349 time/batch=0.69s
3557/89748 (epoch 7.927) train_loss=1.57240355 time/batch=0.50s
3558/89748 (epoch 7.929) train_loss=1.57698357 time/batch=0.49s
3559/89748 (epoch 7.931) train_loss=1.63052309 time/batch=0.61s
3560/89748 (epoch 7.933) train_loss=1.66127253 time/batch=0.61s
3561/89748 (epoch 7.936) train_loss=1.64299607 time/batch=0.70s
3562/89748 (epoch 7.938) train_loss=1.64847839 time/batch=0.53s
3563/89748 (epoch 7.940) train_loss=1.65740860 time/batch=0.68s
3564/89748 (epoch 7.942) train_loss=1.54377449 time/batch=0.50s
3565/89748 (epoch 7.944) train_loss=1.60307479 time/batch=0.48s
3566/89748 (epoch 7.947) train_loss=1.65770996 time/batch=0.61s
3567/89748 (epoch 7.949) train_loss=1.62966299 time/batch=0.60s
3568/89748 (epoch 7.951) train_loss=1.72389507 time/batch=0.69s
3569/89748 (epoch 7.953) train_loss=1.61428154 time/batch=0.60s
3570/89748 (epoch 7.956) train_loss=1.62290847 time/batch=0.62s
3571/89748 (epoch 7.958) train_loss=1.69267273 time/batch=0.69s
3572/89748 (epoch 7.960) train_loss=1.59705257 time/batch=0.60s
3573/89748 (epoch 7.962) train_loss=1.52563727 time/batch=0.60s
3574/89748 (epoch 7.965) train_loss=1.51024354 time/batch=0.51s
3575/89748 (epoch 7.967) train_loss=1.66893947 time/batch=0.48s
3576/89748 (epoch 7.969) train_loss=1.58106232 time/batch=0.62s
3577/89748 (epoch 7.971) train_loss=1.53263664 time/batch=0.49s
3578/89748 (epoch 7.973) train_loss=1.64458799 time/batch=0.68s
3579/89748 (epoch 7.976) train_loss=1.66852355 time/batch=0.68s
3580/89748 (epoch 7.978) train_loss=1.56314540 time/batch=0.68s
3581/89748 (epoch 7.980) train_loss=1.58264983 time/batch=0.48s
3582/89748 (epoch 7.982) train_loss=1.63555932 time/batch=0.50s
3583/89748 (epoch 7.985) train_loss=1.57955086 time/batch=0.50s
3584/89748 (epoch 7.987) train_loss=1.54895556 time/batch=0.50s
3585/89748 (epoch 7.989) train_loss=1.78601408 time/batch=1.46s
3586/89748 (epoch 7.991) train_loss=1.66581368 time/batch=0.61s
3587/89748 (epoch 7.993) train_loss=1.82053947 time/batch=0.30s
3588/89748 (epoch 7.996) train_loss=1.73530173 time/batch=0.38s
3589/89748 (epoch 7.998) train_loss=1.71893704 time/batch=0.33s
3590/89748 (epoch 8.000) train_loss=1.65128994 time/batch=0.51s
3591/89748 (epoch 8.002) train_loss=1.77426052 time/batch=1.59s
3592/89748 (epoch 8.005) train_loss=1.79977703 time/batch=1.09s
3593/89748 (epoch 8.007) train_loss=1.57788146 time/batch=0.64s
3594/89748 (epoch 8.009) train_loss=1.71851897 time/batch=0.27s
3595/89748 (epoch 8.011) train_loss=1.76737666 time/batch=1.49s
3596/89748 (epoch 8.014) train_loss=1.83697629 time/batch=1.99s
3597/89748 (epoch 8.016) train_loss=1.79631376 time/batch=1.84s
3598/89748 (epoch 8.018) train_loss=1.74080598 time/batch=1.25s
3599/89748 (epoch 8.020) train_loss=1.79649079 time/batch=1.16s
3600/89748 (epoch 8.022) train_loss=1.73586786 time/batch=1.11s
3601/89748 (epoch 8.025) train_loss=1.84566092 time/batch=2.75s
3602/89748 (epoch 8.027) train_loss=1.69921446 time/batch=0.82s
3603/89748 (epoch 8.029) train_loss=1.77187538 time/batch=1.31s
3604/89748 (epoch 8.031) train_loss=1.69289482 time/batch=1.32s
3605/89748 (epoch 8.034) train_loss=1.86432290 time/batch=3.06s
3606/89748 (epoch 8.036) train_loss=1.73733485 time/batch=1.17s
3607/89748 (epoch 8.038) train_loss=1.80417252 time/batch=1.01s
3608/89748 (epoch 8.040) train_loss=1.64663553 time/batch=0.67s
3609/89748 (epoch 8.043) train_loss=1.80870950 time/batch=0.28s
3610/89748 (epoch 8.045) train_loss=1.71147823 time/batch=0.71s
3611/89748 (epoch 8.047) train_loss=1.80921257 time/batch=1.04s
3612/89748 (epoch 8.049) train_loss=1.82208276 time/batch=2.15s
3613/89748 (epoch 8.051) train_loss=1.81511760 time/batch=1.16s
3614/89748 (epoch 8.054) train_loss=1.75232339 time/batch=1.39s
3615/89748 (epoch 8.056) train_loss=1.80215514 time/batch=1.72s
3616/89748 (epoch 8.058) train_loss=1.63090420 time/batch=0.88s
3617/89748 (epoch 8.060) train_loss=1.67797446 time/batch=0.66s
3618/89748 (epoch 8.063) train_loss=1.75623655 time/batch=1.40s
3619/89748 (epoch 8.065) train_loss=1.69981003 time/batch=0.32s
3620/89748 (epoch 8.067) train_loss=1.75035226 time/batch=1.28s
3621/89748 (epoch 8.069) train_loss=1.64598715 time/batch=0.76s
3622/89748 (epoch 8.071) train_loss=1.64339018 time/batch=0.64s
3623/89748 (epoch 8.074) train_loss=1.66484010 time/batch=0.86s
3624/89748 (epoch 8.076) train_loss=1.71405423 time/batch=1.12s
3625/89748 (epoch 8.078) train_loss=1.76537228 time/batch=1.05s
3626/89748 (epoch 8.080) train_loss=1.65730226 time/batch=0.62s
3627/89748 (epoch 8.083) train_loss=1.80923915 time/batch=1.62s
3628/89748 (epoch 8.085) train_loss=1.85356987 time/batch=1.74s
3629/89748 (epoch 8.087) train_loss=1.70127892 time/batch=0.81s
3630/89748 (epoch 8.089) train_loss=1.72448945 time/batch=1.02s
3631/89748 (epoch 8.092) train_loss=1.81410885 time/batch=1.26s
3632/89748 (epoch 8.094) train_loss=1.66440487 time/batch=0.70s
3633/89748 (epoch 8.096) train_loss=1.68075311 time/batch=0.39s
3634/89748 (epoch 8.098) train_loss=1.68455720 time/batch=0.34s
3635/89748 (epoch 8.100) train_loss=1.80447948 time/batch=1.41s
3636/89748 (epoch 8.103) train_loss=1.67844629 time/batch=0.35s
3637/89748 (epoch 8.105) train_loss=1.61026514 time/batch=0.65s
3638/89748 (epoch 8.107) train_loss=1.93265116 time/batch=3.65s
3639/89748 (epoch 8.109) train_loss=1.81070459 time/batch=2.19s
3640/89748 (epoch 8.112) train_loss=1.62808931 time/batch=0.68s
3641/89748 (epoch 8.114) train_loss=1.63190758 time/batch=0.41s
3642/89748 (epoch 8.116) train_loss=1.64099681 time/batch=0.61s
3643/89748 (epoch 8.118) train_loss=1.70755625 time/batch=1.17s
3644/89748 (epoch 8.121) train_loss=1.61419690 time/batch=0.45s
3645/89748 (epoch 8.123) train_loss=1.85409844 time/batch=7.78s
3646/89748 (epoch 8.125) train_loss=1.65290260 time/batch=0.43s
3647/89748 (epoch 8.127) train_loss=1.89381468 time/batch=0.31s
3648/89748 (epoch 8.129) train_loss=1.79898465 time/batch=1.42s
3649/89748 (epoch 8.132) train_loss=1.73083353 time/batch=0.78s
3650/89748 (epoch 8.134) train_loss=1.58498359 time/batch=0.50s
3651/89748 (epoch 8.136) train_loss=1.69636965 time/batch=0.86s
3652/89748 (epoch 8.138) train_loss=1.55632412 time/batch=0.54s
3653/89748 (epoch 8.141) train_loss=1.73566067 time/batch=1.21s
3654/89748 (epoch 8.143) train_loss=1.59637046 time/batch=0.51s
3655/89748 (epoch 8.145) train_loss=1.64002776 time/batch=0.43s
3656/89748 (epoch 8.147) train_loss=1.68579221 time/batch=0.89s
3657/89748 (epoch 8.149) train_loss=1.71963775 time/batch=1.17s
3658/89748 (epoch 8.152) train_loss=1.72078788 time/batch=1.19s
3659/89748 (epoch 8.154) train_loss=1.60966384 time/batch=0.66s
3660/89748 (epoch 8.156) train_loss=1.72910285 time/batch=0.76s
3661/89748 (epoch 8.158) train_loss=1.64980614 time/batch=0.40s
3662/89748 (epoch 8.161) train_loss=1.59652174 time/batch=0.55s
3663/89748 (epoch 8.163) train_loss=1.66662288 time/batch=0.36s
3664/89748 (epoch 8.165) train_loss=1.69686127 time/batch=0.77s
3665/89748 (epoch 8.167) train_loss=1.66382957 time/batch=0.54s
3666/89748 (epoch 8.170) train_loss=1.60209954 time/batch=0.47s
3667/89748 (epoch 8.172) train_loss=1.69889009 time/batch=0.64s
3668/89748 (epoch 8.174) train_loss=1.78987205 time/batch=1.08s
3669/89748 (epoch 8.176) train_loss=1.65178192 time/batch=0.57s
3670/89748 (epoch 8.178) train_loss=1.60342705 time/batch=0.46s
3671/89748 (epoch 8.181) train_loss=1.67596757 time/batch=0.80s
3672/89748 (epoch 8.183) train_loss=1.62815034 time/batch=0.87s
3673/89748 (epoch 8.185) train_loss=1.74665773 time/batch=0.99s
3674/89748 (epoch 8.187) train_loss=1.77783501 time/batch=0.35s
3675/89748 (epoch 8.190) train_loss=1.74330735 time/batch=1.19s
3676/89748 (epoch 8.192) train_loss=1.66930449 time/batch=0.59s
3677/89748 (epoch 8.194) train_loss=1.64876246 time/batch=0.70s
3678/89748 (epoch 8.196) train_loss=1.60582733 time/batch=0.54s
3679/89748 (epoch 8.199) train_loss=1.70546234 time/batch=0.67s
3680/89748 (epoch 8.201) train_loss=1.61939085 time/batch=0.46s
3681/89748 (epoch 8.203) train_loss=1.66865051 time/batch=0.79s
3682/89748 (epoch 8.205) train_loss=1.78089869 time/batch=1.52s
3683/89748 (epoch 8.207) train_loss=1.64889824 time/batch=0.83s
3684/89748 (epoch 8.210) train_loss=1.74413264 time/batch=0.92s
3685/89748 (epoch 8.212) train_loss=1.71714258 time/batch=1.33s
3686/89748 (epoch 8.214) train_loss=1.69152141 time/batch=0.40s
3687/89748 (epoch 8.216) train_loss=1.65588069 time/batch=0.74s
3688/89748 (epoch 8.219) train_loss=1.71438837 time/batch=0.95s
3689/89748 (epoch 8.221) train_loss=1.67506516 time/batch=0.58s
3690/89748 (epoch 8.223) train_loss=1.65092444 time/batch=0.89s
3691/89748 (epoch 8.225) train_loss=1.62475550 time/batch=0.33s
3692/89748 (epoch 8.227) train_loss=1.67885733 time/batch=0.94s
3693/89748 (epoch 8.230) train_loss=1.69222605 time/batch=0.59s
3694/89748 (epoch 8.232) train_loss=1.76987922 time/batch=1.02s
3695/89748 (epoch 8.234) train_loss=1.65931749 time/batch=0.42s
3696/89748 (epoch 8.236) train_loss=1.57623255 time/batch=0.49s
3697/89748 (epoch 8.239) train_loss=1.64986718 time/batch=0.92s
3698/89748 (epoch 8.241) train_loss=1.58237123 time/batch=0.61s
3699/89748 (epoch 8.243) train_loss=1.65546584 time/batch=0.88s
3700/89748 (epoch 8.245) train_loss=1.71172523 time/batch=1.18s
3701/89748 (epoch 8.248) train_loss=1.70053542 time/batch=1.07s
3702/89748 (epoch 8.250) train_loss=1.61697221 time/batch=0.43s
3703/89748 (epoch 8.252) train_loss=1.66296148 time/batch=0.65s
3704/89748 (epoch 8.254) train_loss=1.65581024 time/batch=1.04s
3705/89748 (epoch 8.256) train_loss=1.60973656 time/batch=0.34s
3706/89748 (epoch 8.259) train_loss=1.63485932 time/batch=0.54s
3707/89748 (epoch 8.261) train_loss=1.62566519 time/batch=0.72s
3708/89748 (epoch 8.263) train_loss=1.65593588 time/batch=0.63s
3709/89748 (epoch 8.265) train_loss=1.68801188 time/batch=0.52s
3710/89748 (epoch 8.268) train_loss=1.67500913 time/batch=0.56s
3711/89748 (epoch 8.270) train_loss=1.58721375 time/batch=0.49s
3712/89748 (epoch 8.272) train_loss=1.68651605 time/batch=0.92s
3713/89748 (epoch 8.274) train_loss=1.66935754 time/batch=0.54s
3714/89748 (epoch 8.277) train_loss=1.74629188 time/batch=1.74s
3715/89748 (epoch 8.279) train_loss=1.70854616 time/batch=1.21s
3716/89748 (epoch 8.281) train_loss=1.72690415 time/batch=0.99s
3717/89748 (epoch 8.283) train_loss=1.62954390 time/batch=0.72s
3718/89748 (epoch 8.285) train_loss=1.62319672 time/batch=0.75s
3719/89748 (epoch 8.288) train_loss=1.67997849 time/batch=0.69s
3720/89748 (epoch 8.290) train_loss=1.63333464 time/batch=0.59s
3721/89748 (epoch 8.292) train_loss=1.59772122 time/batch=0.49s
3722/89748 (epoch 8.294) train_loss=1.72397280 time/batch=0.76s
3723/89748 (epoch 8.297) train_loss=1.68414009 time/batch=1.06s
3724/89748 (epoch 8.299) train_loss=1.66621459 time/batch=0.35s
3725/89748 (epoch 8.301) train_loss=1.70697725 time/batch=0.66s
3726/89748 (epoch 8.303) train_loss=1.75420344 time/batch=1.22s
3727/89748 (epoch 8.305) train_loss=1.64129579 time/batch=0.44s
3728/89748 (epoch 8.308) train_loss=1.64695489 time/batch=0.98s
3729/89748 (epoch 8.310) train_loss=1.72234976 time/batch=0.99s
3730/89748 (epoch 8.312) train_loss=1.69736910 time/batch=0.81s
3731/89748 (epoch 8.314) train_loss=1.71468520 time/batch=1.06s
3732/89748 (epoch 8.317) train_loss=1.66976285 time/batch=1.23s
3733/89748 (epoch 8.319) train_loss=1.68229365 time/batch=0.43s
3734/89748 (epoch 8.321) train_loss=1.75055659 time/batch=0.74s
3735/89748 (epoch 8.323) train_loss=1.66731811 time/batch=0.67s
3736/89748 (epoch 8.326) train_loss=1.76486206 time/batch=0.95s
3737/89748 (epoch 8.328) train_loss=1.61960733 time/batch=0.56s
3738/89748 (epoch 8.330) train_loss=1.61793947 time/batch=0.53s
3739/89748 (epoch 8.332) train_loss=1.69057381 time/batch=0.58s
3740/89748 (epoch 8.334) train_loss=1.62235343 time/batch=0.90s
3741/89748 (epoch 8.337) train_loss=1.64084864 time/batch=0.93s
3742/89748 (epoch 8.339) train_loss=1.59543288 time/batch=0.52s
3743/89748 (epoch 8.341) train_loss=1.71003258 time/batch=0.95s
3744/89748 (epoch 8.343) train_loss=1.54399979 time/batch=0.49s
3745/89748 (epoch 8.346) train_loss=1.64417756 time/batch=0.37s
3746/89748 (epoch 8.348) train_loss=1.64021659 time/batch=0.61s
3747/89748 (epoch 8.350) train_loss=1.68094063 time/batch=0.80s
3748/89748 (epoch 8.352) train_loss=1.66697550 time/batch=0.82s
3749/89748 (epoch 8.355) train_loss=1.67482722 time/batch=0.58s
3750/89748 (epoch 8.357) train_loss=1.63021600 time/batch=0.65s
3751/89748 (epoch 8.359) train_loss=1.69919765 time/batch=0.87s
3752/89748 (epoch 8.361) train_loss=1.60304284 time/batch=0.56s
3753/89748 (epoch 8.363) train_loss=1.67514217 time/batch=0.74s
3754/89748 (epoch 8.366) train_loss=1.64381707 time/batch=0.85s
3755/89748 (epoch 8.368) train_loss=1.61448967 time/batch=0.88s
3756/89748 (epoch 8.370) train_loss=1.61770868 time/batch=0.59s
3757/89748 (epoch 8.372) train_loss=1.57335055 time/batch=0.49s
3758/89748 (epoch 8.375) train_loss=1.70562315 time/batch=0.37s
3759/89748 (epoch 8.377) train_loss=1.66869807 time/batch=0.42s
3760/89748 (epoch 8.379) train_loss=1.62821543 time/batch=0.82s
3761/89748 (epoch 8.381) train_loss=1.62364209 time/batch=0.72s
3762/89748 (epoch 8.383) train_loss=1.55292869 time/batch=0.63s
3763/89748 (epoch 8.386) train_loss=1.65004325 time/batch=0.68s
3764/89748 (epoch 8.388) train_loss=1.64634061 time/batch=0.63s
3765/89748 (epoch 8.390) train_loss=1.69258821 time/batch=0.73s
3766/89748 (epoch 8.392) train_loss=1.66109192 time/batch=0.69s
3767/89748 (epoch 8.395) train_loss=1.64667535 time/batch=0.71s
3768/89748 (epoch 8.397) train_loss=1.63097000 time/batch=0.90s
3769/89748 (epoch 8.399) train_loss=1.59449720 time/batch=0.56s
3770/89748 (epoch 8.401) train_loss=1.72620142 time/batch=1.06s
3771/89748 (epoch 8.404) train_loss=1.65588593 time/batch=0.91s
3772/89748 (epoch 8.406) train_loss=1.64180231 time/batch=0.57s
3773/89748 (epoch 8.408) train_loss=1.61102748 time/batch=0.60s
3774/89748 (epoch 8.410) train_loss=1.71917963 time/batch=0.94s
3775/89748 (epoch 8.412) train_loss=1.77020621 time/batch=0.35s
3776/89748 (epoch 8.415) train_loss=1.59440017 time/batch=0.46s
3777/89748 (epoch 8.417) train_loss=1.66309631 time/batch=0.72s
3778/89748 (epoch 8.419) train_loss=1.68438637 time/batch=0.93s
3779/89748 (epoch 8.421) train_loss=1.70168090 time/batch=0.77s
3780/89748 (epoch 8.424) train_loss=1.56608737 time/batch=0.62s
3781/89748 (epoch 8.426) train_loss=1.69525361 time/batch=0.83s
3782/89748 (epoch 8.428) train_loss=1.74900579 time/batch=0.40s
3783/89748 (epoch 8.430) train_loss=1.63225400 time/batch=0.46s
3784/89748 (epoch 8.432) train_loss=1.69987500 time/batch=0.64s
3785/89748 (epoch 8.435) train_loss=1.62084651 time/batch=0.41s
3786/89748 (epoch 8.437) train_loss=1.58297050 time/batch=0.70s
3787/89748 (epoch 8.439) train_loss=1.74022400 time/batch=0.80s
3788/89748 (epoch 8.441) train_loss=1.62502372 time/batch=0.66s
3789/89748 (epoch 8.444) train_loss=1.54496932 time/batch=0.49s
3790/89748 (epoch 8.446) train_loss=1.74200010 time/batch=0.89s
3791/89748 (epoch 8.448) train_loss=1.71914184 time/batch=0.78s
3792/89748 (epoch 8.450) train_loss=1.56662881 time/batch=0.67s
3793/89748 (epoch 8.453) train_loss=1.74247158 time/batch=0.96s
3794/89748 (epoch 8.455) train_loss=1.67539167 time/batch=0.91s
3795/89748 (epoch 8.457) train_loss=1.67606425 time/batch=0.37s
3796/89748 (epoch 8.459) train_loss=1.72246742 time/batch=0.51s
3797/89748 (epoch 8.461) train_loss=1.72902441 time/batch=0.41s
3798/89748 (epoch 8.464) train_loss=1.69679689 time/batch=0.69s
3799/89748 (epoch 8.466) train_loss=1.63759363 time/batch=0.71s
3800/89748 (epoch 8.468) train_loss=1.65197778 time/batch=0.70s
3801/89748 (epoch 8.470) train_loss=1.62240028 time/batch=0.61s
3802/89748 (epoch 8.473) train_loss=1.64957857 time/batch=0.68s
3803/89748 (epoch 8.475) train_loss=1.68241847 time/batch=0.42s
3804/89748 (epoch 8.477) train_loss=1.63215446 time/batch=0.85s
3805/89748 (epoch 8.479) train_loss=1.65890503 time/batch=0.52s
3806/89748 (epoch 8.482) train_loss=1.70743585 time/batch=0.74s
3807/89748 (epoch 8.484) train_loss=1.55562806 time/batch=0.71s
3808/89748 (epoch 8.486) train_loss=1.69638026 time/batch=0.78s
3809/89748 (epoch 8.488) train_loss=1.60163748 time/batch=0.51s
3810/89748 (epoch 8.490) train_loss=1.56987488 time/batch=0.48s
3811/89748 (epoch 8.493) train_loss=1.65279031 time/batch=0.74s
3812/89748 (epoch 8.495) train_loss=1.65020859 time/batch=0.46s
3813/89748 (epoch 8.497) train_loss=1.66168392 time/batch=0.75s
3814/89748 (epoch 8.499) train_loss=1.58845115 time/batch=0.52s
3815/89748 (epoch 8.502) train_loss=1.78627849 time/batch=0.83s
3816/89748 (epoch 8.504) train_loss=1.65678191 time/batch=0.85s
3817/89748 (epoch 8.506) train_loss=1.60787201 time/batch=0.55s
3818/89748 (epoch 8.508) train_loss=1.65972185 time/batch=0.95s
3819/89748 (epoch 8.510) train_loss=1.64698935 time/batch=0.79s
3820/89748 (epoch 8.513) train_loss=1.65934312 time/batch=0.65s
3821/89748 (epoch 8.515) train_loss=1.57328629 time/batch=0.68s
3822/89748 (epoch 8.517) train_loss=1.74253058 time/batch=0.97s
3823/89748 (epoch 8.519) train_loss=1.56503415 time/batch=0.52s
3824/89748 (epoch 8.522) train_loss=1.70410097 time/batch=0.76s
3825/89748 (epoch 8.524) train_loss=1.68408906 time/batch=0.79s
3826/89748 (epoch 8.526) train_loss=1.69930375 time/batch=0.67s
3827/89748 (epoch 8.528) train_loss=1.63986146 time/batch=0.65s
3828/89748 (epoch 8.531) train_loss=1.64050972 time/batch=0.61s
3829/89748 (epoch 8.533) train_loss=1.70022273 time/batch=0.39s
3830/89748 (epoch 8.535) train_loss=1.72433007 time/batch=0.57s
3831/89748 (epoch 8.537) train_loss=1.61092722 time/batch=0.74s
3832/89748 (epoch 8.539) train_loss=1.56208313 time/batch=0.45s
3833/89748 (epoch 8.542) train_loss=1.67166972 time/batch=0.90s
3834/89748 (epoch 8.544) train_loss=1.68356287 time/batch=0.76s
3835/89748 (epoch 8.546) train_loss=1.61708844 time/batch=0.58s
3836/89748 (epoch 8.548) train_loss=1.61902487 time/batch=0.85s
3837/89748 (epoch 8.551) train_loss=1.64732361 time/batch=0.73s
3838/89748 (epoch 8.553) train_loss=1.67946565 time/batch=0.68s
3839/89748 (epoch 8.555) train_loss=1.64537895 time/batch=0.53s
3840/89748 (epoch 8.557) train_loss=1.69846368 time/batch=0.75s
3841/89748 (epoch 8.560) train_loss=1.59330070 time/batch=0.55s
3842/89748 (epoch 8.562) train_loss=1.62379634 time/batch=0.50s
3843/89748 (epoch 8.564) train_loss=1.62132895 time/batch=0.56s
3844/89748 (epoch 8.566) train_loss=1.61513364 time/batch=0.70s
