vocabulary size: 137
n tunes: 23637
n train tunes: 22437.0
n validation tunes: 1200.0
1693/44874 (epoch 3.773) train_loss=1.97308624 time/batch=0.51s
1694/44874 (epoch 3.775) train_loss=1.97496307 time/batch=0.45s
1695/44874 (epoch 3.777) train_loss=2.00125122 time/batch=0.44s
1696/44874 (epoch 3.779) train_loss=1.95151818 time/batch=0.62s
1697/44874 (epoch 3.782) train_loss=2.04663134 time/batch=0.64s
1698/44874 (epoch 3.784) train_loss=1.92935967 time/batch=0.50s
1699/44874 (epoch 3.786) train_loss=2.00459409 time/batch=0.60s
1700/44874 (epoch 3.788) train_loss=2.04902148 time/batch=0.65s
1701/44874 (epoch 3.791) train_loss=2.04008389 time/batch=0.84s
1702/44874 (epoch 3.793) train_loss=2.07124043 time/batch=0.72s
1703/44874 (epoch 3.795) train_loss=1.94536948 time/batch=0.49s
1704/44874 (epoch 3.797) train_loss=1.95538902 time/batch=0.50s
1705/44874 (epoch 3.800) train_loss=2.06916618 time/batch=0.55s
1706/44874 (epoch 3.802) train_loss=2.01168799 time/batch=0.47s
1707/44874 (epoch 3.804) train_loss=2.07283044 time/batch=0.59s
1708/44874 (epoch 3.806) train_loss=2.05220509 time/batch=0.64s
1709/44874 (epoch 3.808) train_loss=1.98781240 time/batch=0.61s
1710/44874 (epoch 3.811) train_loss=1.98941255 time/batch=0.62s
1711/44874 (epoch 3.813) train_loss=1.94863379 time/batch=0.54s
1712/44874 (epoch 3.815) train_loss=1.87376690 time/batch=0.47s
1713/44874 (epoch 3.817) train_loss=2.00754547 time/batch=0.72s
1714/44874 (epoch 3.820) train_loss=2.02185512 time/batch=0.66s
1715/44874 (epoch 3.822) train_loss=1.93963945 time/batch=0.55s
1716/44874 (epoch 3.824) train_loss=1.92475641 time/batch=0.63s
1717/44874 (epoch 3.826) train_loss=2.01895738 time/batch=0.72s
1718/44874 (epoch 3.828) train_loss=1.89831245 time/batch=0.51s
1719/44874 (epoch 3.831) train_loss=1.90640807 time/batch=0.54s
1720/44874 (epoch 3.833) train_loss=1.97902369 time/batch=0.58s
1721/44874 (epoch 3.835) train_loss=2.00548244 time/batch=0.70s
1722/44874 (epoch 3.837) train_loss=1.83870387 time/batch=0.51s
1723/44874 (epoch 3.840) train_loss=1.94185722 time/batch=0.51s
1724/44874 (epoch 3.842) train_loss=1.99437475 time/batch=0.64s
1725/44874 (epoch 3.844) train_loss=1.98312461 time/batch=0.60s
1726/44874 (epoch 3.846) train_loss=1.98801374 time/batch=0.64s
1727/44874 (epoch 3.849) train_loss=2.02041841 time/batch=0.59s
1728/44874 (epoch 3.851) train_loss=2.03575492 time/batch=0.61s
1729/44874 (epoch 3.853) train_loss=2.05858850 time/batch=0.65s
1730/44874 (epoch 3.855) train_loss=2.10597992 time/batch=0.69s
1731/44874 (epoch 3.857) train_loss=1.99218750 time/batch=0.45s
1732/44874 (epoch 3.860) train_loss=2.01022124 time/batch=0.46s
1733/44874 (epoch 3.862) train_loss=1.87469780 time/batch=0.47s
1734/44874 (epoch 3.864) train_loss=1.94929504 time/batch=0.48s
1735/44874 (epoch 3.866) train_loss=1.99200380 time/batch=0.69s
1736/44874 (epoch 3.869) train_loss=1.96499443 time/batch=0.63s
1737/44874 (epoch 3.871) train_loss=1.99011564 time/batch=0.61s
1738/44874 (epoch 3.873) train_loss=1.86915565 time/batch=0.50s
1739/44874 (epoch 3.875) train_loss=1.95775855 time/batch=0.46s
1740/44874 (epoch 3.878) train_loss=1.91090262 time/batch=0.50s
1741/44874 (epoch 3.880) train_loss=1.94460356 time/batch=0.48s
1742/44874 (epoch 3.882) train_loss=2.06453252 time/batch=0.61s
1743/44874 (epoch 3.884) train_loss=2.10176563 time/batch=0.69s
1744/44874 (epoch 3.886) train_loss=1.94540370 time/batch=0.61s
1745/44874 (epoch 3.889) train_loss=2.06496477 time/batch=0.68s
1746/44874 (epoch 3.891) train_loss=2.07585692 time/batch=0.63s
1747/44874 (epoch 3.893) train_loss=2.20537686 time/batch=0.69s
1748/44874 (epoch 3.895) train_loss=2.02486563 time/batch=0.61s
1749/44874 (epoch 3.898) train_loss=2.01917791 time/batch=0.46s
1750/44874 (epoch 3.900) train_loss=1.89242768 time/batch=0.49s
1751/44874 (epoch 3.902) train_loss=1.98211539 time/batch=0.69s
1752/44874 (epoch 3.904) train_loss=1.94188857 time/batch=0.61s
1753/44874 (epoch 3.906) train_loss=1.92529964 time/batch=0.51s
1754/44874 (epoch 3.909) train_loss=1.98492074 time/batch=0.66s
1755/44874 (epoch 3.911) train_loss=1.90705431 time/batch=0.62s
1756/44874 (epoch 3.913) train_loss=1.92873108 time/batch=0.48s
1757/44874 (epoch 3.915) train_loss=1.91255128 time/batch=0.63s
1758/44874 (epoch 3.918) train_loss=1.88084590 time/batch=0.62s
1759/44874 (epoch 3.920) train_loss=1.88331294 time/batch=0.60s
1760/44874 (epoch 3.922) train_loss=1.88783503 time/batch=0.52s
1761/44874 (epoch 3.924) train_loss=1.99196541 time/batch=0.65s
1762/44874 (epoch 3.927) train_loss=1.95457029 time/batch=0.47s
1763/44874 (epoch 3.929) train_loss=1.90765274 time/batch=0.61s
1764/44874 (epoch 3.931) train_loss=1.90599024 time/batch=0.62s
1765/44874 (epoch 3.933) train_loss=1.98920035 time/batch=0.66s
1766/44874 (epoch 3.935) train_loss=1.92499352 time/batch=0.62s
1767/44874 (epoch 3.938) train_loss=1.88982284 time/batch=0.48s
1768/44874 (epoch 3.940) train_loss=1.97486472 time/batch=0.65s
1769/44874 (epoch 3.942) train_loss=2.03424597 time/batch=0.66s
1770/44874 (epoch 3.944) train_loss=1.98323798 time/batch=0.65s
1771/44874 (epoch 3.947) train_loss=2.04741359 time/batch=0.70s
1772/44874 (epoch 3.949) train_loss=1.85675561 time/batch=0.63s
1773/44874 (epoch 3.951) train_loss=2.00801110 time/batch=0.64s
1774/44874 (epoch 3.953) train_loss=1.98292685 time/batch=0.65s
1775/44874 (epoch 3.956) train_loss=2.01892018 time/batch=0.69s
1776/44874 (epoch 3.958) train_loss=2.01233578 time/batch=0.69s
1777/44874 (epoch 3.960) train_loss=1.91291702 time/batch=0.49s
1778/44874 (epoch 3.962) train_loss=1.94465268 time/batch=0.70s
1779/44874 (epoch 3.964) train_loss=1.87570035 time/batch=0.48s
1780/44874 (epoch 3.967) train_loss=1.92995095 time/batch=0.63s
1781/44874 (epoch 3.969) train_loss=1.83065653 time/batch=0.49s
1782/44874 (epoch 3.971) train_loss=1.98966551 time/batch=0.70s
1783/44874 (epoch 3.973) train_loss=1.86007059 time/batch=0.51s
1784/44874 (epoch 3.976) train_loss=1.86253202 time/batch=0.48s
1785/44874 (epoch 3.978) train_loss=1.98368919 time/batch=0.61s
1786/44874 (epoch 3.980) train_loss=1.94388819 time/batch=0.65s
1787/44874 (epoch 3.982) train_loss=1.98116982 time/batch=0.58s
1788/44874 (epoch 3.984) train_loss=1.90555418 time/batch=0.62s
1789/44874 (epoch 3.987) train_loss=1.98586380 time/batch=0.70s
1790/44874 (epoch 3.989) train_loss=1.85118496 time/batch=0.58s
1791/44874 (epoch 3.991) train_loss=1.88954115 time/batch=0.62s
1792/44874 (epoch 3.993) train_loss=1.92196178 time/batch=0.62s
1793/44874 (epoch 3.996) train_loss=2.30938697 time/batch=3.73s
1794/44874 (epoch 3.998) train_loss=2.11551499 time/batch=1.30s
1795/44874 (epoch 4.000) train_loss=2.12512565 time/batch=1.11s
1796/44874 (epoch 4.002) train_loss=2.03351808 time/batch=1.21s
1797/44874 (epoch 4.005) train_loss=2.11075187 time/batch=1.66s
1798/44874 (epoch 4.007) train_loss=2.05668783 time/batch=1.51s
1799/44874 (epoch 4.009) train_loss=2.15216827 time/batch=0.29s
1800/44874 (epoch 4.011) train_loss=2.01188040 time/batch=0.27s
1801/44874 (epoch 4.013) train_loss=2.02633047 time/batch=0.36s
1802/44874 (epoch 4.016) train_loss=2.12119770 time/batch=0.79s
1803/44874 (epoch 4.018) train_loss=2.11469030 time/batch=1.38s
1804/44874 (epoch 4.020) train_loss=2.01578903 time/batch=0.74s
1805/44874 (epoch 4.022) train_loss=2.24407434 time/batch=1.54s
1806/44874 (epoch 4.025) train_loss=2.29245853 time/batch=7.78s
1807/44874 (epoch 4.027) train_loss=1.93079674 time/batch=0.46s
1808/44874 (epoch 4.029) train_loss=2.02015877 time/batch=0.93s
1809/44874 (epoch 4.031) train_loss=1.95571220 time/batch=0.92s
1810/44874 (epoch 4.034) train_loss=2.12202907 time/batch=1.68s
1811/44874 (epoch 4.036) train_loss=2.11015034 time/batch=1.95s
1812/44874 (epoch 4.038) train_loss=2.07713842 time/batch=2.59s
1813/44874 (epoch 4.040) train_loss=1.99446130 time/batch=0.84s
1814/44874 (epoch 4.042) train_loss=2.04200816 time/batch=1.13s
1815/44874 (epoch 4.045) train_loss=1.99727881 time/batch=0.43s
1816/44874 (epoch 4.047) train_loss=2.10771632 time/batch=0.99s
1817/44874 (epoch 4.049) train_loss=1.98724604 time/batch=0.84s
1818/44874 (epoch 4.051) train_loss=1.93530393 time/batch=0.46s
1819/44874 (epoch 4.054) train_loss=2.11059618 time/batch=1.16s
1820/44874 (epoch 4.056) train_loss=2.00674415 time/batch=0.73s
1821/44874 (epoch 4.058) train_loss=1.98328972 time/batch=1.11s
1822/44874 (epoch 4.060) train_loss=2.10277271 time/batch=1.26s
1823/44874 (epoch 4.062) train_loss=2.15882540 time/batch=2.20s
1824/44874 (epoch 4.065) train_loss=2.06376147 time/batch=1.70s
1825/44874 (epoch 4.067) train_loss=2.16304612 time/batch=2.29s
1826/44874 (epoch 4.069) train_loss=2.05157161 time/batch=0.78s
1827/44874 (epoch 4.071) train_loss=1.90712643 time/batch=0.34s
1828/44874 (epoch 4.074) train_loss=2.16785359 time/batch=1.04s
1829/44874 (epoch 4.076) train_loss=2.07751393 time/batch=0.76s
1830/44874 (epoch 4.078) train_loss=1.88401306 time/batch=0.49s
1831/44874 (epoch 4.080) train_loss=2.09894276 time/batch=1.13s
1832/44874 (epoch 4.083) train_loss=2.03205490 time/batch=1.40s
1833/44874 (epoch 4.085) train_loss=1.98553884 time/batch=0.66s
1834/44874 (epoch 4.087) train_loss=1.97425795 time/batch=1.81s
1835/44874 (epoch 4.089) train_loss=2.13359189 time/batch=1.85s
1836/44874 (epoch 4.091) train_loss=2.01308465 time/batch=0.97s
1837/44874 (epoch 4.094) train_loss=2.00808382 time/batch=0.71s
1838/44874 (epoch 4.096) train_loss=1.97829771 time/batch=0.60s
1839/44874 (epoch 4.098) train_loss=1.98105955 time/batch=0.69s
1840/44874 (epoch 4.100) train_loss=2.00041437 time/batch=0.40s
1841/44874 (epoch 4.103) train_loss=2.10319686 time/batch=1.96s
1842/44874 (epoch 4.105) train_loss=1.99635458 time/batch=1.27s
1843/44874 (epoch 4.107) train_loss=2.11409783 time/batch=0.57s
1844/44874 (epoch 4.109) train_loss=1.96501946 time/batch=0.41s
1845/44874 (epoch 4.112) train_loss=2.02722955 time/batch=0.86s
1846/44874 (epoch 4.114) train_loss=2.13645053 time/batch=1.00s
1847/44874 (epoch 4.116) train_loss=1.99169898 time/batch=0.32s
1848/44874 (epoch 4.118) train_loss=2.05142117 time/batch=1.33s
1849/44874 (epoch 4.120) train_loss=2.00026488 time/batch=0.84s
1850/44874 (epoch 4.123) train_loss=2.01706648 time/batch=0.64s
1851/44874 (epoch 4.125) train_loss=2.01165271 time/batch=0.91s
1852/44874 (epoch 4.127) train_loss=2.08073568 time/batch=1.44s
1853/44874 (epoch 4.129) train_loss=1.96872520 time/batch=0.94s
1854/44874 (epoch 4.132) train_loss=2.01586366 time/batch=0.33s
1855/44874 (epoch 4.134) train_loss=1.93350637 time/batch=0.72s
1856/44874 (epoch 4.136) train_loss=1.92912483 time/batch=0.71s
1857/44874 (epoch 4.138) train_loss=1.88551331 time/batch=0.54s
1858/44874 (epoch 4.140) train_loss=1.91425288 time/batch=0.74s
1859/44874 (epoch 4.143) train_loss=1.92157209 time/batch=0.91s
1860/44874 (epoch 4.145) train_loss=1.96489465 time/batch=0.29s
1861/44874 (epoch 4.147) train_loss=2.02572012 time/batch=1.49s
1862/44874 (epoch 4.149) train_loss=1.98429978 time/batch=0.69s
1863/44874 (epoch 4.152) train_loss=2.02118349 time/batch=1.26s
1864/44874 (epoch 4.154) train_loss=1.95452023 time/batch=0.85s
1865/44874 (epoch 4.156) train_loss=1.95857692 time/batch=0.40s
1866/44874 (epoch 4.158) train_loss=2.06126642 time/batch=1.30s
1867/44874 (epoch 4.161) train_loss=1.97508967 time/batch=0.57s
1868/44874 (epoch 4.163) train_loss=2.04352236 time/batch=0.32s
1869/44874 (epoch 4.165) train_loss=2.06976438 time/batch=0.41s
1870/44874 (epoch 4.167) train_loss=2.05885291 time/batch=1.16s
1871/44874 (epoch 4.169) train_loss=1.94332457 time/batch=0.74s
1872/44874 (epoch 4.172) train_loss=2.06792164 time/batch=1.34s
1873/44874 (epoch 4.174) train_loss=2.04765916 time/batch=1.20s
1874/44874 (epoch 4.176) train_loss=1.95754206 time/batch=0.72s
1875/44874 (epoch 4.178) train_loss=2.06286716 time/batch=0.74s
1876/44874 (epoch 4.181) train_loss=1.99719751 time/batch=1.03s
1877/44874 (epoch 4.183) train_loss=2.02733278 time/batch=1.01s
1878/44874 (epoch 4.185) train_loss=1.97004986 time/batch=0.71s
1879/44874 (epoch 4.187) train_loss=2.03484797 time/batch=0.61s
1880/44874 (epoch 4.190) train_loss=1.93451333 time/batch=1.18s
1881/44874 (epoch 4.192) train_loss=1.96886766 time/batch=0.60s
1882/44874 (epoch 4.194) train_loss=1.99706888 time/batch=0.90s
1883/44874 (epoch 4.196) train_loss=2.06365108 time/batch=1.08s
1884/44874 (epoch 4.198) train_loss=2.04502463 time/batch=1.40s
1885/44874 (epoch 4.201) train_loss=1.93753445 time/batch=0.51s
1886/44874 (epoch 4.203) train_loss=1.97803462 time/batch=0.64s
1887/44874 (epoch 4.205) train_loss=1.99205852 time/batch=0.42s
1888/44874 (epoch 4.207) train_loss=1.82384431 time/batch=0.48s
1889/44874 (epoch 4.210) train_loss=1.93809044 time/batch=0.95s
1890/44874 (epoch 4.212) train_loss=1.93175781 time/batch=0.55s
1891/44874 (epoch 4.214) train_loss=1.99944425 time/batch=0.76s
1892/44874 (epoch 4.216) train_loss=1.95550287 time/batch=0.95s
1893/44874 (epoch 4.218) train_loss=1.88867915 time/batch=0.60s
1894/44874 (epoch 4.221) train_loss=1.93997443 time/batch=0.58s
1895/44874 (epoch 4.223) train_loss=1.96344447 time/batch=0.93s
1896/44874 (epoch 4.225) train_loss=2.00004959 time/batch=0.57s
1897/44874 (epoch 4.227) train_loss=1.99375951 time/batch=0.45s
1898/44874 (epoch 4.230) train_loss=1.96170700 time/batch=0.68s
1899/44874 (epoch 4.232) train_loss=2.10646796 time/batch=0.86s
1900/44874 (epoch 4.234) train_loss=2.03966188 time/batch=0.60s
1901/44874 (epoch 4.236) train_loss=2.09341478 time/batch=0.87s
1902/44874 (epoch 4.239) train_loss=2.04008317 time/batch=0.76s
1903/44874 (epoch 4.241) train_loss=1.96626008 time/batch=0.71s
1904/44874 (epoch 4.243) train_loss=2.07113528 time/batch=0.36s
1905/44874 (epoch 4.245) train_loss=2.02774096 time/batch=0.96s
1906/44874 (epoch 4.247) train_loss=1.98553002 time/batch=0.86s
1907/44874 (epoch 4.250) train_loss=1.91078687 time/batch=0.52s
1908/44874 (epoch 4.252) train_loss=2.01378727 time/batch=0.68s
1909/44874 (epoch 4.254) train_loss=1.96432006 time/batch=0.52s
1910/44874 (epoch 4.256) train_loss=1.95492554 time/batch=0.71s
1911/44874 (epoch 4.259) train_loss=1.92037833 time/batch=0.54s
1912/44874 (epoch 4.261) train_loss=1.94918299 time/batch=0.65s
1913/44874 (epoch 4.263) train_loss=1.99190378 time/batch=0.53s
1914/44874 (epoch 4.265) train_loss=1.99652946 time/batch=0.39s
1915/44874 (epoch 4.268) train_loss=1.94806647 time/batch=0.90s
1916/44874 (epoch 4.270) train_loss=1.98820913 time/batch=0.43s
1917/44874 (epoch 4.272) train_loss=2.02551389 time/batch=1.02s
1918/44874 (epoch 4.274) train_loss=1.97454619 time/batch=0.81s
1919/44874 (epoch 4.276) train_loss=1.95870149 time/batch=0.68s
1920/44874 (epoch 4.279) train_loss=1.94705439 time/batch=0.81s
1921/44874 (epoch 4.281) train_loss=1.87863815 time/batch=0.68s
1922/44874 (epoch 4.283) train_loss=1.95671082 time/batch=0.74s
1923/44874 (epoch 4.285) train_loss=1.94803143 time/batch=0.65s
1924/44874 (epoch 4.288) train_loss=1.95021522 time/batch=0.57s
1925/44874 (epoch 4.290) train_loss=2.04611564 time/batch=0.37s
1926/44874 (epoch 4.292) train_loss=1.97077262 time/batch=0.40s
1927/44874 (epoch 4.294) train_loss=1.99382806 time/batch=0.89s
1928/44874 (epoch 4.296) train_loss=2.06151390 time/batch=1.20s
1929/44874 (epoch 4.299) train_loss=1.93954980 time/batch=0.56s
1930/44874 (epoch 4.301) train_loss=2.02833724 time/batch=1.07s
1931/44874 (epoch 4.303) train_loss=1.94557464 time/batch=0.59s
1932/44874 (epoch 4.305) train_loss=1.95017207 time/batch=0.46s
1933/44874 (epoch 4.308) train_loss=1.90136373 time/batch=0.48s
1934/44874 (epoch 4.310) train_loss=2.03793049 time/batch=0.68s
1935/44874 (epoch 4.312) train_loss=2.06117511 time/batch=0.87s
1936/44874 (epoch 4.314) train_loss=2.01979041 time/batch=0.67s
1937/44874 (epoch 4.317) train_loss=1.84193540 time/batch=0.51s
1938/44874 (epoch 4.319) train_loss=2.01302481 time/batch=0.77s
1939/44874 (epoch 4.321) train_loss=1.94153512 time/batch=0.34s
1940/44874 (epoch 4.323) train_loss=2.08434391 time/batch=0.76s
1941/44874 (epoch 4.325) train_loss=2.02224040 time/batch=1.02s
1942/44874 (epoch 4.328) train_loss=1.96438408 time/batch=0.65s
1943/44874 (epoch 4.330) train_loss=1.96440470 time/batch=0.87s
1944/44874 (epoch 4.332) train_loss=1.88603592 time/batch=0.48s
1945/44874 (epoch 4.334) train_loss=1.96100342 time/batch=0.56s
1946/44874 (epoch 4.337) train_loss=2.00807309 time/batch=0.69s
1947/44874 (epoch 4.339) train_loss=2.08332372 time/batch=0.77s
1948/44874 (epoch 4.341) train_loss=1.81878293 time/batch=0.50s
1949/44874 (epoch 4.343) train_loss=2.00803542 time/batch=1.16s
1950/44874 (epoch 4.346) train_loss=1.95001137 time/batch=0.78s
1951/44874 (epoch 4.348) train_loss=1.91972375 time/batch=0.53s
1952/44874 (epoch 4.350) train_loss=1.97449148 time/batch=1.23s
1953/44874 (epoch 4.352) train_loss=1.90143943 time/batch=0.52s
1954/44874 (epoch 4.354) train_loss=1.88881266 time/batch=0.41s
1955/44874 (epoch 4.357) train_loss=2.04929137 time/batch=0.67s
1956/44874 (epoch 4.359) train_loss=1.98951197 time/batch=1.06s
1957/44874 (epoch 4.361) train_loss=1.99217033 time/batch=1.22s
1958/44874 (epoch 4.363) train_loss=1.89815378 time/batch=0.75s
1959/44874 (epoch 4.366) train_loss=1.95819819 time/batch=0.66s
1960/44874 (epoch 4.368) train_loss=1.94796073 time/batch=0.45s
1961/44874 (epoch 4.370) train_loss=1.82786286 time/batch=0.49s
1962/44874 (epoch 4.372) train_loss=1.92631006 time/batch=0.60s
1963/44874 (epoch 4.374) train_loss=1.92461300 time/batch=0.78s
1964/44874 (epoch 4.377) train_loss=1.95816612 time/batch=1.18s
1965/44874 (epoch 4.379) train_loss=1.85136104 time/batch=0.62s
1966/44874 (epoch 4.381) train_loss=1.99234068 time/batch=1.18s
1967/44874 (epoch 4.383) train_loss=1.95314658 time/batch=0.93s
1968/44874 (epoch 4.386) train_loss=2.04411077 time/batch=0.41s
1969/44874 (epoch 4.388) train_loss=2.00682950 time/batch=0.67s
1970/44874 (epoch 4.390) train_loss=1.89145625 time/batch=0.48s
1971/44874 (epoch 4.392) train_loss=1.98442078 time/batch=0.94s
1972/44874 (epoch 4.395) train_loss=1.96555412 time/batch=0.74s
1973/44874 (epoch 4.397) train_loss=2.01931024 time/batch=1.05s
1974/44874 (epoch 4.399) train_loss=1.96455777 time/batch=0.65s
1975/44874 (epoch 4.401) train_loss=1.85126901 time/batch=0.47s
1976/44874 (epoch 4.403) train_loss=1.94100654 time/batch=0.44s
1977/44874 (epoch 4.406) train_loss=1.99097800 time/batch=0.99s
1978/44874 (epoch 4.408) train_loss=1.95013189 time/batch=0.91s
1979/44874 (epoch 4.410) train_loss=1.96872950 time/batch=0.94s
1980/44874 (epoch 4.412) train_loss=2.06891584 time/batch=0.84s
1981/44874 (epoch 4.415) train_loss=2.04131436 time/batch=1.19s
1982/44874 (epoch 4.417) train_loss=1.87325227 time/batch=0.49s
1983/44874 (epoch 4.419) train_loss=2.04467440 time/batch=0.81s
1984/44874 (epoch 4.421) train_loss=1.90385735 time/batch=0.81s
1985/44874 (epoch 4.423) train_loss=1.96187556 time/batch=0.67s
1986/44874 (epoch 4.426) train_loss=1.89238060 time/batch=0.59s
1987/44874 (epoch 4.428) train_loss=1.88799083 time/batch=0.63s
1988/44874 (epoch 4.430) train_loss=1.97152925 time/batch=0.67s
1989/44874 (epoch 4.432) train_loss=1.80589795 time/batch=0.49s
1990/44874 (epoch 4.435) train_loss=1.98461545 time/batch=0.76s
1991/44874 (epoch 4.437) train_loss=1.85115492 time/batch=0.62s
1992/44874 (epoch 4.439) train_loss=1.90648949 time/batch=0.55s
1993/44874 (epoch 4.441) train_loss=1.91846812 time/batch=0.79s
1994/44874 (epoch 4.444) train_loss=1.92851889 time/batch=0.61s
1995/44874 (epoch 4.446) train_loss=1.93334711 time/batch=0.70s
1996/44874 (epoch 4.448) train_loss=1.89917135 time/batch=0.45s
1997/44874 (epoch 4.450) train_loss=1.94917929 time/batch=0.68s
1998/44874 (epoch 4.452) train_loss=1.99589682 time/batch=0.36s
1999/44874 (epoch 4.455) train_loss=1.93723321 time/batch=0.72s
Validating
    loss:	1.928186

2000/44874 (epoch 4.457) train_loss=1.93797064 time/batch=5.19s
2001/44874 (epoch 4.459) train_loss=1.97730494 time/batch=0.96s
2002/44874 (epoch 4.461) train_loss=1.92874491 time/batch=0.63s
2003/44874 (epoch 4.464) train_loss=2.00070691 time/batch=0.73s
2004/44874 (epoch 4.466) train_loss=1.97218287 time/batch=0.41s
2005/44874 (epoch 4.468) train_loss=1.96368003 time/batch=0.82s
2006/44874 (epoch 4.470) train_loss=1.97484100 time/batch=0.82s
2007/44874 (epoch 4.473) train_loss=1.96228755 time/batch=0.53s
2008/44874 (epoch 4.475) train_loss=1.95877016 time/batch=0.69s
